    0.00000000   5160.00000000   -623.53013185   4536.46986815     27.74193548     22.19354839
    0.05000000   4128.70613279    407.76059650   4536.46672929     22.19734480     22.09537251
    0.10000000   3932.09560185    604.37021688   4536.46581873     21.14029893     21.97066851
    0.15000000   4055.92298319    480.54175753   4536.46474072     21.80603754     22.03161712
    0.20000000   3927.27986156    609.18275702   4536.46261858     21.11440786     22.01222495
    0.25000000   4073.31746874    463.14460852   4536.46207726     21.89955628     22.08047827
    0.30000000   3852.22129604    684.24541311   4536.46670915     20.71086718     21.98199134
    0.35000000   4036.69497444    499.77215266   4536.46712710     21.70266115     22.10816720
    0.40000000   4136.92447678    399.54187826   4536.46635503     22.24152945     22.05520027
    0.45000000   3902.57030126    633.89430783   4536.46460909     20.98156076     22.01904396
    0.50000000   3977.03651183    559.43353026   4536.47004209     21.38191673     22.20616033
    0.55000000   4216.24621439    320.21946039   4536.46567478     22.66799040     21.99857379
    0.60000000   4215.30695240    321.16013802   4536.46709043     22.66294060     22.06959116
    0.65000000   4015.27890048    521.18604295   4536.46494343     21.58752097     22.07804105
    0.70000000   3795.28619274    741.18112748   4536.46732021     20.40476448     22.00455101
    0.75000000   4181.82542729    354.64372070   4536.46914799     22.48293240     21.99989884
    0.80000000   3821.18930904    715.27921854   4536.46852758     20.54402854     21.90089533
    0.85000000   3843.08665156    693.37730013   4536.46395169     20.66175619     22.05135045
    0.90000000   3987.07223647    549.39647385   4536.46871032     21.43587224     22.08845247
    0.95000000   4216.02866305    320.43600540   4536.46466845     22.66682077     21.89474019
    1.00000000   3868.29838380    668.16612494   4536.46450874     20.79730314     22.12935759
    1.05000000   3669.41940729    867.04745535   4536.46686264     19.72806133     21.94256328
    1.10000000   4231.20225534    305.25965726   4536.46191260     22.74839922     22.03891317
    1.15000000   3923.74034735    612.72522162   4536.46556897     21.09537821     21.99639854
    1.20000000   4069.39976312    467.06611504   4536.46587817     21.87849335     21.99107563
    1.25000000   3690.16251289    846.30301264   4536.46552553     19.83958340     22.00252715
    1.30000000   3845.57995862    690.88962338   4536.46958200     20.67516107     22.05557442
    1.35000000   3948.85468943    587.60942650   4536.46411593     21.23040156     22.01245926
    1.40000000   3963.51543601    572.95064587   4536.46608188     21.30922277     22.03194511
    1.45000000   4173.25453329    363.20967480   4536.46420809     22.43685233     22.00093369
    1.50000000   3909.73372829    626.73164722   4536.46537551     21.02007381     22.17683163
    1.55000000   3927.21259835    609.25651267   4536.46911102     21.11404623     21.99920468
    1.60000000   4067.63775888    468.82366469   4536.46142357     21.86902021     21.91594476
    1.65000000   3759.25364276    777.21341647   4536.46705923     20.21104109     22.05852627
    1.70000000   3891.56822295    644.89859537   4536.46681832     20.92240980     21.95261146
    1.75000000   4127.87346441    408.59387286   4536.46733728     22.19286809     22.00949958
    1.80000000   4167.70575427    368.75898738   4536.46474165     22.40702018     21.91177391
    1.85000000   3888.70390667    647.76692694   4536.47083361     20.90701025     22.09060994
    1.90000000   3850.27114882    686.19626977   4536.46741859     20.70038252     22.00454080
    1.95000000   3936.12929023    600.33968830   4536.46897853     21.16198543     21.95952927
    2.00000000   3934.58280465    601.88563005   4536.46843469     21.15367099     21.96054542
    2.05000000   4181.48706116    354.97664447   4536.46370563     22.48111323     22.05704301
    2.10000000   3678.68605792    857.78479957   4536.47085749     19.77788203     22.08995284
    2.15000000   4087.33620498    449.12890656   4536.46511154     21.97492583     22.10441044
    2.20000000   4097.89496768    438.57122117   4536.46618885     22.03169337     21.90325113
    2.25000000   4057.96568079    478.49895717   4536.46463795     21.81701979     21.96044060
    2.30000000   3781.19298320    755.27777970   4536.47076290     20.32899453     22.03960749
    2.35000000   3820.50521433    715.95553079   4536.46074512     20.54035061     22.05401366
    2.40000000   4092.04662433    444.41934301   4536.46596733     22.00025067     21.98929555
    2.45000000   3947.06344921    589.40127487   4536.46472408     21.22077123     22.11824581
    2.50000000   4047.03533505    489.42997369   4536.46530873     21.75825449     22.08094899
    2.55000000   3734.28298959    802.18636056   4536.46935015     20.07679027     21.83219052
    2.60000000   3943.61535266    592.85233985   4536.46769251     21.20223308     22.08341123
    2.65000000   3829.51363399    706.94536100   4536.45899499     20.58878298     22.16471899
    2.70000000   4160.71215813    375.74955773   4536.46171586     22.36942020     22.00239106
    2.75000000   3934.38727618    602.07518953   4536.46246570     21.15261976     22.08641444
    2.80000000   3988.67622187    547.79077182   4536.46699369     21.44449582     21.95254562
    2.85000000   4115.41420579    421.04539112   4536.45959691     22.12588283     22.12378611
    2.90000000   3837.12079865    699.34680177   4536.46760042     20.62968171     22.01316587
    2.95000000   3939.26518219    597.19770513   4536.46288732     21.17884507     21.87431167
    3.00000000   4110.46945784    425.99191482   4536.46137266     22.09929816     21.94272023
    3.05000000   4090.42979542    446.03211441   4536.46190982     21.99155804     21.97209359
    3.10000000   3781.80046103    754.66274888   4536.46320991     20.33226054     22.04989046
    3.15000000   4052.89422764    483.56896900   4536.46319665     21.78975391     21.90098882
    3.20000000   4060.22572023    476.23823432   4536.46395455     21.82917054     22.08400854
    3.25000000   4063.25724187    473.20684309   4536.46408496     21.84546904     21.92920658
    3.30000000   4045.11013730    491.35265236   4536.46278966     21.74790396     21.93619058
    3.35000000   3855.80653846    680.65771068   4536.46424914     20.73014268     22.11460547
    3.40000000   4012.95065501    523.51572998   4536.46638500     21.57500352     22.10257484
    3.45000000   4164.93681088    371.53013953   4536.46695041     22.39213339     21.99218737
    3.50000000   3955.99834405    580.46508736   4536.46343141     21.26880830     22.02904147
