    0.00000000  41280.00000000  -5189.26861662  36090.73138338     27.54754755     22.03791769
    0.00500000  41041.17717934  -4950.44586579  36090.73131355     27.38817296     22.01710855
    0.01000000  40094.34712161  -4003.61610383  36090.73101778     26.75632107     22.01964795
    0.01500000  37644.90593526  -1554.17519387  36090.73074139     25.12172568     22.02517944
    0.02000000  33886.57257045   2204.15889082  36090.73146127     22.61366204     22.03250831
    0.02500000  31464.49068220   4626.24091219  36090.73159439     20.99732445     22.03585167
    0.03000000  31000.47532598   5090.25596594  36090.73129192     20.68767122     22.03542121
    0.03500000  31296.90854704   4793.82258446  36090.73113150     20.88549119     22.03274990
    0.04000000  31597.93798033   4492.79311309  36090.73109342     21.08637837     22.03138464
    0.04500000  31931.76300603   4158.96821738  36090.73122341     21.30915116     22.02720038
    0.05000000  32504.93415643   3585.79677547  36090.73093191     21.69164775     22.02535284
    0.05500000  32666.93315631   3423.79802652  36090.73118283     21.79975519     22.02801582
    0.06000000  32921.32095136   3169.41015355  36090.73110491     21.96951682     22.02629307
    0.06500000  33134.48385265   2956.24727357  36090.73112622     22.11176767     22.02456052
    0.07000000  33197.42103869   2893.31011913  36090.73115782     22.15376779     22.02452900
    0.07500000  33186.79633222   2903.93481929  36090.73115152     22.14667757     22.02625509
    0.08000000  33111.37164883   2979.35957638  36090.73122521     22.09634411     22.02757990
    0.08500000  33114.64624820   2976.08496735  36090.73121555     22.09852936     22.02787305
    0.09000000  33200.05193380   2890.67929064  36090.73122444     22.15552348     22.02924273
    0.09500000  33394.53092196   2696.20032588  36090.73124783     22.28530592     22.02974445
    0.10000000  33663.76030747   2426.97087101  36090.73117847     22.46497184     22.02850985
    0.10500000  33780.48421091   2310.24694325  36090.73115416     22.54286567     22.02789338
    0.11000000  33666.67920552   2424.05202045  36090.73122597     22.46691972     22.02639735
    0.11500000  33578.83033514   2511.90090592  36090.73124106     22.40829519     22.02638031
    0.12000000  33664.99801124   2425.73320836  36090.73121960     22.46579781     22.02612952
    0.12500000  33788.47450998   2302.25668918  36090.73119916     22.54819787     22.02608252
    0.13000000  33884.85274586   2205.87848349  36090.73122935     22.61251434     22.02567645
    0.13500000  33983.26689385   2107.46423877  36090.73113262     22.67818945     22.02408704
    0.14000000  33816.05257716   2274.67857455  36090.73115171     22.56660165     22.02369243
    0.14500000  33625.86684077   2464.86461233  36090.73145309     22.43968424     22.02421293
    0.15000000  34120.67898541   1970.05208020  36090.73106562     22.76988921     22.01954383
    0.15500000  34425.30012770   1665.43103917  36090.73116687     22.97317326     22.01991888
    0.16000000  34471.70974247   1619.02147678  36090.73121925     23.00414397     22.02201953
    0.16500000  34401.82509563   1688.90615375  36090.73124938     22.95750757     22.02166796
    0.17000000  34412.65432643   1678.07699674  36090.73132317     22.96473429     22.02177034
    0.17500000  34645.12059991   1445.61067695  36090.73127686     23.11986693     22.02294148
    0.18000000  34837.01535056   1253.71582798  36090.73117854     23.24792483     22.02290804
