    0.00000000   5122.28653573   -623.53013185   4498.75640388     27.53917492      0.00000000
    0.05000000   3979.47241181    519.28184187   4498.75425368     21.39501297     22.03547883
    0.10000000   4092.31367365    406.43720386   4498.75087751     22.00168642     21.95547648
    0.15000000   4072.61830854    426.13345308   4498.75176162     21.89579736     22.13029232
    0.20000000   3970.95329794    527.79250106   4498.74579900     21.34921128     22.04926430
    0.25000000   3931.28116216    567.47153298   4498.75269514     21.13592023     21.97072261
    0.30000000   3949.29638176    549.45267920   4498.74906096     21.23277625     22.04664685
    0.35000000   4022.24416902    476.50650848   4498.75067750     21.62496865     22.07225088
    0.40000000   3788.69325920    710.05916599   4498.75242520     20.36931860     22.01126191
    0.45000000   4004.49394985    494.25837481   4498.75232467     21.52953736     21.87844952
    0.50000000   3903.27957777    595.46565662   4498.74523439     20.98537407     22.08861580
    0.55000000   4004.29606766    494.45362425   4498.74969191     21.52847348     22.02146297
    0.60000000   3700.74794738    798.00011783   4498.74806521     19.89649434     21.98191951
    0.65000000   3774.93738555    723.81213445   4498.74952000     20.29536229     21.96686910
    0.70000000   3982.34771406    516.40551018   4498.75322424     21.41047158     22.08717484
    0.75000000   3961.71555317    537.03601825   4498.75157142     21.29954598     22.12340617
    0.80000000   4005.10305722    493.64008409   4498.74314132     21.53281214     21.96451478
    0.85000000   3879.11004718    619.64124096   4498.75128814     20.85543036     22.02514511
    0.90000000   3864.02586560    634.71707745   4498.74294306     20.77433261     22.06461766
    0.95000000   3833.96873977    664.78375469   4498.75249446     20.61273516     22.03506733
    1.00000000   4059.04370227    439.71089074   4498.75459301     21.82281560     21.95814760
    1.05000000   3866.15373364    632.60374881   4498.75748245     20.78577276     22.03800653
    1.10000000   4017.61521136    481.13596356   4498.75117492     21.60008178     22.02031983
    1.15000000   3817.68569331    681.07121987   4498.75691318     20.52519190     22.03121791
    1.20000000   3847.97943216    650.77392411   4498.75335627     20.68806146     22.03716070
    1.25000000   3873.20970519    625.53904112   4498.74874631     20.82370809     22.07381628
    1.30000000   3771.58338351    727.17124415   4498.75462767     20.27733002     22.10459599
    1.35000000   3970.43706302    528.32139151   4498.75845454     21.34643582     21.94106693
    1.40000000   4062.67591466    436.07512615   4498.75104081     21.84234363     22.06319957
    1.45000000   3851.63368947    647.11949200   4498.75318147     20.70770801     22.10458706
    1.50000000   3852.30610298    646.44564584   4498.75174882     20.71132313     22.05743173
    1.55000000   4137.38876080    361.36055278   4498.74931357     22.24402560     21.99518565
    1.60000000   3852.99613302    645.75724514   4498.75337816     20.71503297     22.03863149
    1.65000000   3970.69705575    528.05469633   4498.75175208     21.34783363     21.99601895
    1.70000000   3596.86073652    901.89303642   4498.75377295     19.33796095     22.06767026
    1.75000000   3988.93488214    509.81575110   4498.75063324     21.44588646     22.05590349
    1.80000000   3941.73871809    557.01580134   4498.75451942     21.19214365     21.83048245
    1.85000000   3782.34247946    716.41286651   4498.75534598     20.33517462     22.02254980
    1.90000000   3829.19124293    669.56149499   4498.75273793     20.58704969     22.07048620
    1.95000000   4029.78277597    468.96808231   4498.75085828     21.66549880     21.99375806
    2.00000000   3665.84954074    832.90396787   4498.75350862     19.70886850     22.04331690
    2.05000000   3950.62023263    548.13250775   4498.75274038     21.23989372     21.92351671
    2.10000000   4060.79222368    437.95218830   4498.74441197     21.83221626     22.07827866
    2.15000000   3993.55740583    505.18829414   4498.74569997     21.47073874     21.96155692
    2.20000000   3946.86443534    551.89026236   4498.75469770     21.21970127     22.08922960
    2.25000000   3895.32811617    603.42148215   4498.74959833     20.94262428     21.86248346
    2.30000000   3957.51690674    541.23781103   4498.75471777     21.27697262     22.09563029
    2.35000000   3958.21201920    540.53664363   4498.74866283     21.28070978     22.02411385
    2.40000000   4108.61842124    390.13547627   4498.75389751     22.08934635     22.03535903
    2.45000000   3852.81661123    645.93768648   4498.75429771     20.71406780     21.92946211
    2.50000000   4021.49517598    477.25408016   4498.74925614     21.62094181     22.02073284
    2.55000000   4106.81164465    391.93596418   4498.74760884     22.07963250     21.98200946
    2.60000000   4016.61494977    482.14006012   4498.75500989     21.59470403     22.01021317
    2.65000000   3960.05016676    538.69860612   4498.74877288     21.29059229     21.99507497
    2.70000000   3987.50847149    511.24350707   4498.75197856     21.43821759     22.04626951
    2.75000000   3965.42107875    533.33001073   4498.75108948     21.31946817     22.11097811
    2.80000000   3855.67503184    643.08049665   4498.75552849     20.72943566     21.98426895
    2.85000000   3986.50074344    512.25477193   4498.75551537     21.43279970     21.85432698
    2.90000000   3908.11850128    590.63260146   4498.75110274     21.01138979     22.00240087
    2.95000000   3867.10311240    631.64755481   4498.75066721     20.79087695     22.07312128
    3.00000000   3967.18775683    531.56508505   4498.75284188     21.32896643     22.01885697
    3.05000000   3842.17289596    656.58150620   4498.75440216     20.65684353     22.06505175
    3.10000000   3775.02405306    723.73191233   4498.75596539     20.29582824     21.95132741
    3.15000000   3836.17743456    662.57664035   4498.75407490     20.62460986     21.89408451
    3.20000000   3999.26830524    499.48878854   4498.75709379     21.50144250     21.98253794
    3.25000000   3980.83261514    517.91623015   4498.74884529     21.40232589     22.04822226
    3.30000000   3884.05534787    614.69887157   4498.75421944     20.88201800     21.94884059
    3.35000000   3726.94936927    771.80460695   4498.75397622     20.03736220     22.02308597
    3.40000000   3919.55806357    579.19119385   4498.74925741     21.07289281     21.97109934
    3.45000000   4008.62461321    490.12914262   4498.75375583     21.55174523     22.02457167
    3.50000000   3640.10372138    858.64371056   4498.74743194     19.57045011     22.00330665
